classtype	trackID	trackIDroberin	site	whaleID	age	year	month	day	hr	minute	sec	jDay	wCalf	ActivityState	Xroberin	Yroberin	utmE	utmN	vE	vN	v	a	tortuosity
whaleObs	28	9080951	North	K12	31	2003	9	8	10	19	45	52890.430394	Pre	Rest	715	428	489340	5372115	-0.308	0.462	0.555	0.011	4.164
whaleObs	28	9080951	North	K12	31	2003	9	8	10	20	7	52890.430637	Pre	Rest	715	417	489333	5372123	-0.333	0.381	0.506	0.004	9.569
whaleObs	28	9080951	North	K12	31	2003	9	8	10	20	23	52890.430822	Pre	Rest	711	408	489329	5372132	-0.250	0.563	0.616	0.012	20.532
whaleObs	28	9080951	North	K12	31	2003	9	8	10	20	47	52890.431111	Pre	Rest	700	401	489332	5372145	0.120	0.520	0.534	0.015	20.799
whaleObs	28	9080951	North	K12	31	2003	9	8	10	21	5	52890.431308	Pre	Rest	696	390	489327	5372156	-0.294	0.647	0.711	0.025	17.538
whaleObs	28	9080951	North	K12	31	2003	9	8	10	21	25	52890.431551	Pre	Rest	689	385	489328	5372164	0.048	0.381	0.384	0.021	19.681
whaleObs	28	9080951	North	K12	31	2003	9	8	10	21	44	52890.431771	Pre	Rest	685	371	489321	5372177	-0.368	0.684	0.777	0.027	1.837
whaleObs	28	9080951	North	K12	31	2003	9	8	10	22	2	52890.431979	Pre	Rest	682	356	489313	5372190	-0.444	0.722	0.848	0.005	8.577
whaleObs	28	9080951	North	K12	31	2003	9	8	10	22	37	52890.432384	Pre	Rest	683	317	489284	5372217	-0.829	0.771	1.132	0.011	12.556
whaleObs	28	9080951	North	K12	31	2003	9	8	10	22	51	52890.432546	Pre	Rest	679	305	489279	5372228	-0.357	0.786	0.863	0.034	7.462
whaleObs	28	9080951	North	K12	31	2003	9	8	10	23	12	52890.432789	Pre	Rest	676	283	489265	5372246	-0.667	0.857	1.086	0.015	2.444
whaleObs	28	9080951	North	K12	31	2003	9	8	10	23	31	52890.432998	Pre	Rest	675	268	489255	5372257	-0.556	0.611	0.826	0.015	0.000
whaleObs	28	9080951	North	K12	31	2003	9	8	10	23	45	52890.433171	Pre	Rest	675	253	489245	5372268	-0.667	0.733	0.991	0.011	6.031
whaleObs	28	9080951	North	K12	31	2003	9	8	10	24	6	52890.433414	Pre	Rest	677	233	489229	5372280	-0.762	0.571	0.952	0.009	5.695
whaleObs	28	9080951	North	K12	31	2003	9	8	10	24	27	52890.433646	Pre	Rest	677	214	489216	5372294	-0.650	0.700	0.955	0.009	1.178
whaleObs	28	9080951	North	K12	31	2003	9	8	10	24	46	52890.433866	Pre	Rest	677	194	489202	5372308	-0.737	0.737	1.042	0.005	0.000
whaleObs	29	9081025	North	J1	52	2003	9	8	10	27	0	52890.435417	No	Rest	550	859	489762	5371927	0.000	0.000	0.000	0.000	0.000
whaleObs	29	9081025	North	J1	52	2003	9	8	10	27	33	52890.435810	No	Rest	551	829	489740	5371948	-0.647	0.618	0.895	0.026	5.599
whaleObs	29	9081025	North	J1	52	2003	9	8	10	27	54	52890.436053	No	Rest	548	810	489729	5371963	-0.524	0.714	0.886	0.007	9.078
whaleObs	29	9081025	North	J1	52	2003	9	8	10	28	35	52890.436528	No	Rest	551	789	489712	5371976	-0.415	0.317	0.522	0.010	8.292
whaleObs	29	9081025	North	J1	52	2003	9	8	10	29	5	52890.436875	No	Rest	563	760	489683	5371988	-0.967	0.400	1.046	0.019	6.787
whaleObs	29	9081025	North	J1	52	2003	9	8	10	29	29	52890.437153	No	Rest	569	729	489657	5372006	-1.083	0.750	1.318	0.015	3.054
whaleObs	29	9081025	North	J1	52	2003	9	8	10	29	50	52890.437396	No	Rest	579	692	489623	5372025	-1.619	0.905	1.855	0.027	20.488
whaleObs	29	9081025	North	J1	52	2003	9	8	10	35	10	52890.441100	No	Rest	419	276	489442	5372433	-0.566	1.275	1.395	0.003	1.810
whaleObs	29	9081025	North	J1	52	2003	9	8	10	35	50	52890.441551	No	Rest	406	236	489423	5372470	-0.487	0.949	1.066	0.009	0.342
whaleObs	29	9081025	North	J1	52	2003	9	8	10	36	1	52890.441690	No	Rest	402	223	489417	5372482	-0.500	1.000	1.118	0.004	16.026
whaleObs	29	9081025	North	J1	52	2003	9	8	10	39	15	52890.443935	No	Rest	482	-211	489053	5372733	-1.876	1.294	2.279	0.007	85.018
whaleObs	29	9081025	North	J1	52	2003	9	8	10	40	27	52890.444769	No	Rest	490	-185	489066	5372709	0.181	-0.333	0.379	0.036	31.300
whaleObs	29	9081025	North	J1	52	2003	9	8	10	40	55	52890.445093	No	Rest	508	-180	489057	5372692	-0.321	-0.607	0.687	0.020	72.579
whaleObs	29	9081025	North	J1	52	2003	9	8	10	42	52	52890.446435	No	Rest	435	-133	489141	5372711	0.724	0.164	0.742	0.011	11.200
whaleObs	29	9081025	North	J1	52	2003	9	8	10	43	17	52890.446725	No	Rest	395	-125	489175	5372733	1.360	0.880	1.620	0.038	36.177
whaleObs	29	9081025	North	J1	52	2003	9	8	10	46	20	52890.448843	No	Rest	258	-308	489143	5372960	-0.175	1.240	1.253	0.009	0.000
whaleObs	30	9081029	North	L90	10	2003	9	8	10	40	8	52890.444537	No	Rest	757	417	489303	5372094	0.000	0.000	0.000	0.000	0.000
whaleObs	30	9081029	North	L90	10	2003	9	8	10	40	32	52890.444815	No	Rest	765	371	489265	5372120	-1.583	1.083	1.918	0.080	4.839
whaleObs	30	9081029	North	L90	10	2003	9	8	10	40	52	52890.445058	No	Rest	767	329	489234	5372149	-1.476	1.381	2.021	0.015	5.223
whaleObs	30	9081029	North	L90	10	2003	9	8	10	41	13	52890.445301	No	Rest	774	290	489201	5372171	-1.571	1.048	1.889	0.017	9.953
whaleObs	30	9081029	North	L90	10	2003	9	8	10	41	50	52890.445718	No	Rest	767	223	489159	5372224	-1.167	1.472	1.878	0.016	9.385
whaleObs	30	9081029	North	L90	10	2003	9	8	10	43	0	52890.446528	No	Rest	724	126	489120	5372323	-0.557	1.414	1.520	0.009	0.758
whaleObs	30	9081029	North	L90	10	2003	9	8	10	43	23	52890.446806	No	Rest	711	97	489109	5372353	-0.458	1.250	1.331	0.008	42.160
whaleObs	30	9081029	North	L90	10	2003	9	8	10	44	3	52890.447257	No	Rest	655	107	489156	5372385	1.205	0.821	1.458	0.044	12.933
whaleObs	30	9081029	North	L90	10	2003	9	8	10	44	16	52890.447407	No	Rest	642	105	489163	5372396	0.538	0.846	1.003	0.051	18.040
whaleObs	30	9081029	North	L90	10	2003	9	8	10	44	21	52890.447477	No	Rest	638	100	489163	5372402	0.000	1.000	1.000	0.093	3.522
whaleObs	30	9081029	North	L90	10	2003	9	8	10	44	32	52890.447593	No	Rest	632	93	489162	5372411	-0.100	0.900	0.906	0.014	37.200
whaleObs	30	9081029	North	L90	10	2003	9	8	10	44	40	52890.447697	No	Rest	637	84	489152	5372414	-1.111	0.333	1.160	0.129	50.000
whaleObs	30	9081029	North	L90	10	2003	9	8	10	44	49	52890.447801	No	Rest	619	74	489158	5372434	0.667	2.222	2.320	0.288	21.150
whaleObs	30	9081029	North	L90	10	2003	9	8	10	45	12	52890.448056	No	Rest	609	51	489149	5372457	-0.409	1.045	1.123	0.072	8.534
whaleObs	30	9081029	North	L90	10	2003	9	8	10	45	29	52890.448252	No	Rest	597	37	489147	5372476	-0.118	1.118	1.124	0.018	11.136
whaleObs	30	9081029	North	L90	10	2003	9	8	10	45	39	52890.448380	No	Rest	590	32	489149	5372484	0.182	0.727	0.750	0.045	7.798
whaleObs	30	9081029	North	L90	10	2003	9	8	10	45	44	52890.448426	No	Rest	587	29	489149	5372488	0.000	1.000	1.000	0.082	18.422
whaleObs	30	9081029	North	L90	10	2003	9	8	10	49	52	52890.451308	No	Rest	507	-351	488936	5372814	-0.855	1.309	1.564	0.004	5.524
whaleObs	30	9081029	North	L90	10	2003	9	8	10	51	7	52890.452164	No	Rest	504	-458	488863	5372892	-0.986	1.054	1.444	0.004	2.924
whaleObs	30	9081029	North	L90	10	2003	9	8	10	51	18	52890.452292	No	Rest	504	-470	488854	5372900	-0.818	0.727	1.095	0.033	9.819
whaleObs	30	9081029	North	L90	10	2003	9	8	10	54	13	52890.454317	No	Rest	451	-680	488743	5373087	-0.634	1.069	1.243	0.002	14.405
whaleObs	30	9081029	North	L90	10	2003	9	8	10	54	24	52890.454444	No	Rest	443	-690	488742	5373099	-0.091	1.091	1.095	0.049	8.009
whaleObs	30	9081029	North	L90	10	2003	9	8	10	54	59	52890.454850	No	Rest	422	-733	488726	5373145	-0.457	1.314	1.392	0.012	2.571
whaleObs	30	9081029	North	L90	10	2003	9	8	10	55	28	52890.455197	No	Rest	408	-768	488711	5373179	-0.500	1.133	1.239	0.006	7.140
whaleObs	30	9081029	North	L90	10	2003	9	8	10	55	55	52890.455509	No	Rest	390	-794	488705	5373210	-0.222	1.148	1.169	0.010	4.626
whaleObs	30	9081029	North	L90	10	2003	9	8	10	58	1	52890.456956	No	Rest	317	-874	488700	5373319	-0.040	0.872	0.873	0.003	27.669
whaleObs	30	9081029	North	L90	10	2003	9	8	10	58	15	52890.457130	No	Rest	319	-891	488687	5373329	-0.867	0.667	1.093	0.057	0.611
whaleObs	30	9081029	North	L90	10	2003	9	8	10	58	37	52890.457384	No	Rest	324	-919	488664	5373346	-1.045	0.773	1.300	0.009	4.739
whaleObs	30	9081029	North	L90	10	2003	9	8	10	58	45	52890.457477	No	Rest	323	-926	488659	5373351	-0.625	0.625	0.884	0.056	16.141
whaleObs	30	9081029	North	L90	10	2003	9	8	10	58	53	52890.457558	No	Rest	320	-932	488657	5373358	-0.286	1.000	1.040	0.072	6.449
whaleObs	30	9081029	North	L90	10	2003	9	8	10	59	27	52890.457951	No	Rest	304	-982	488633	5373404	-0.706	1.353	1.526	0.016	2.474
whaleObs	30	9081029	North	L90	10	2003	9	8	10	59	33	52890.458032	No	Rest	302	-991	488628	5373412	-0.714	1.143	1.348	0.030	3.279
whaleObs	30	9081029	North	L90	10	2003	9	8	11	1	2	52890.459062	No	Rest	283	-1144	488533	5373534	-1.067	1.371	1.737	0.005	0.000
whaleObs	31	9190920	North	J1	52	2003	9	19	9	23	33	52901.391366	No	Rest	1255	2249	490247	5370444	0.000	0.000	0.000	0.000	0.000
whaleObs	31	9190920	North	J1	52	2003	9	19	9	24	2	52901.391690	No	Rest	1250	2281	490273	5370425	0.929	-0.679	1.150	0.041	4.373
whaleObs	31	9190920	North	J1	52	2003	9	19	9	24	35	52901.392072	No	Rest	1249	2323	490303	5370396	0.909	-0.879	1.264	0.006	6.020
whaleObs	31	9190920	North	J1	52	2003	9	19	9	25	10	52901.392488	No	Rest	1255	2356	490322	5370369	0.528	-0.750	0.917	0.011	7.045
whaleObs	31	9190920	North	J1	52	2003	9	19	9	26	1	52901.393067	No	Rest	1253	2399	490354	5370340	0.640	-0.580	0.864	0.004	18.661
whaleObs	31	9190920	North	J1	52	2003	9	19	9	28	29	52901.394780	No	Rest	1290	2461	490372	5370269	0.122	-0.480	0.495	0.004	34.656
whaleObs	31	9190920	North	J1	52	2003	9	19	9	28	50	52901.395023	No	Rest	1279	2480	490393	5370264	1.000	-0.238	1.028	0.043	0.358
whaleObs	31	9190920	North	J1	52	2003	9	19	9	29	25	52901.395428	No	Rest	1262	2508	490425	5370256	0.914	-0.229	0.942	0.002	7.412
whaleObs	31	9190920	North	J1	52	2003	9	19	9	30	3	52901.395868	No	Rest	1243	2568	490481	5370227	1.474	-0.763	1.660	0.020	13.887
whaleObs	31	9190920	North	J1	52	2003	9	19	9	30	32	52901.396215	No	Rest	1251	2628	490518	5370179	1.233	-1.600	2.020	0.029	5.006
whaleObs	31	9190920	North	J1	52	2003	9	19	9	31	5	52901.396597	No	Rest	1249	2678	490554	5370145	1.091	-1.030	1.501	0.018	11.833
whaleObs	31	9190920	North	J1	52	2003	9	19	9	37	5	52901.400764	No	Rest	1445	3227	490804	5369617	0.694	-1.467	1.623	0.002	2.293
whaleObs	31	9190920	North	J1	52	2003	9	19	9	37	50	52901.401273	No	Rest	1474	3293	490830	5369550	0.591	-1.523	1.633	0.003	15.888
whaleObs	31	9190920	North	J1	52	2003	9	19	9	38	39	52901.401852	No	Rest	1468	3368	490888	5369501	1.160	-0.980	1.519	0.016	43.677
whaleObs	31	9190920	North	J1	52	2003	9	19	9	39	17	52901.402292	No	Rest	1512	3381	490866	5369461	-0.579	-1.053	1.201	0.046	20.020
whaleObs	31	9190920	North	J1	52	2003	9	19	9	39	44	52901.402604	No	Rest	1555	3438	490875	5369390	0.333	-2.630	2.651	0.067	0.000
whaleObs	32	5080948	South	J22	8	2004	5	8	9	55	46	53133.413738	1	Travel	1186	143	500818	5365904	0.000	0.000	0.000	0.000	0.000
whaleObs	32	5080948	South	J22	8	2004	5	8	9	56	0	53133.413889	1	Forage	1179	126	500802	5365912	-1.231	0.615	1.376	0.106	1.079
whaleObs	32	5080948	South	J22	8	2004	5	8	9	56	14	53133.414062	1	Forage	1170	102	500778	5365923	-1.600	0.733	1.760	0.026	3.725
whaleObs	32	5080948	South	J22	8	2004	5	8	9	56	30	53133.414248	1	Forage	1157	78	500755	5365937	-1.438	0.875	1.683	0.013	2.646
whaleObs	32	5080948	South	J22	8	2004	5	8	9	56	40	53133.414363	1	Forage	1151	64	500741	5365944	-1.400	0.700	1.565	0.018	3.428
whaleObs	32	5080948	South	J22	8	2004	5	8	9	56	51	53133.414479	1	Forage	1142	49	500727	5365953	-1.400	0.900	1.664	0.020	11.005
whaleObs	32	5080948	South	J22	8	2004	5	8	9	59	14	53133.416146	1	Forage	1110	-135	500544	5365995	-1.271	0.292	1.304	0.004	73.379
whaleObs	32	5080948	South	J22	8	2004	5	8	9	59	24	53133.416250	1	Forage	1103	-126	500554	5366002	1.111	0.778	1.356	0.270	11.843
whaleObs	32	5080948	South	J22	8	2004	5	8	9	59	29	53133.416308	1	Forage	1096	-122	500558	5366008	0.800	1.200	1.442	0.105	28.958
whaleObs	32	5080948	South	J22	8	2004	5	8	9	59	35	53133.416389	1	Forage	1090	-124	500556	5366014	-0.286	0.857	0.904	0.163	12.639
whaleObs	32	5080948	South	J22	8	2004	5	8	9	59	45	53133.416493	1	Forage	1083	-132	500549	5366022	-0.778	0.889	1.181	0.055	0.325
whaleObs	32	5080948	South	J22	8	2004	5	8	9	59	51	53133.416574	1	Forage	1076	-138	500543	5366029	-0.857	1.000	1.317	0.020	0.573
whaleObs	32	5080948	South	J22	8	2004	5	8	9	59	59	53133.416667	1	Forage	1068	-147	500535	5366038	-1.000	1.125	1.505	0.024	11.002
whaleObs	32	5080948	South	J22	8	2004	5	8	10	2	14	53133.418218	1	Forage	985	-320	500366	5366130	-1.261	0.687	1.436	0.004	10.805
whaleObs	32	5080948	South	J22	8	2004	5	8	10	2	21	53133.418299	1	Forage	975	-330	500357	5366140	-1.286	1.429	1.922	0.106	3.544
whaleObs	32	5080948	South	J22	8	2004	5	8	10	2	27	53133.418380	1	Forage	968	-339	500348	5366148	-1.286	1.143	1.720	0.041	4.944
whaleObs	32	5080948	South	J22	8	2004	5	8	10	2	37	53133.418484	1	Forage	959	-353	500334	5366157	-1.556	1.000	1.849	0.034	4.135
whaleObs	32	5080948	South	J22	8	2004	5	8	10	4	41	53133.419931	1	Forage	845	-633	500061	5366286	-2.184	1.032	2.416	0.005	3.988
whaleObs	32	5080948	South	J22	8	2004	5	8	10	4	52	53133.420046	1	Forage	832	-655	500039	5366300	-2.200	1.400	2.608	0.037	1.051
whaleObs	32	5080948	South	J22	8	2004	5	8	10	5	3	53133.420174	1	Forage	820	-678	500017	5366313	-2.000	1.182	2.323	0.027	8.949
whaleObs	32	5080948	South	J22	8	2004	5	8	10	5	16	53133.420324	1	Forage	814	-709	499986	5366321	-2.385	0.615	2.463	0.053	0.765
whaleObs	32	5080948	South	J22	8	2004	5	8	10	7	15	53133.421713	1	Forage	742	-1023	499676	5366409	-2.583	0.733	2.685	0.002	1.416
whaleObs	32	5080948	South	J22	8	2004	5	8	10	7	34	53133.421921	1	Forage	732	-1079	499621	5366422	-3.056	0.722	3.140	0.026	2.570
whaleObs	32	5080948	South	J22	8	2004	5	8	10	7	55	53133.422176	1	Forage	726	-1138	499562	5366431	-2.682	0.409	2.713	0.022	4.987
whaleObs	32	5080948	South	J22	8	2004	5	8	10	8	6	53133.422303	1	Forage	720	-1160	499540	5366438	-2.000	0.636	2.099	0.065	0.617
whaleObs	32	5080948	South	J22	8	2004	5	8	10	10	28	53133.423935	1	Forage	600	-1588	499119	5366581	-2.986	1.014	3.153	0.007	4.523
whaleObs	32	5080948	South	J22	8	2004	5	8	10	10	41	53133.424086	1	Forage	595	-1620	499087	5366587	-2.462	0.462	2.504	0.059	2.827
whaleObs	32	5080948	South	J22	8	2004	5	8	10	10	55	53133.424248	1	Forage	588	-1652	499055	5366596	-2.286	0.643	2.374	0.018	0.064
whaleObs	32	5080948	South	J22	8	2004	5	8	10	11	12	53133.424456	1	Forage	578	-1696	499012	5366608	-2.389	0.667	2.480	0.006	2.977
whaleObs	32	5080948	South	J22	8	2004	5	8	10	11	36	53133.424734	1	Forage	569	-1769	498940	5366621	-3.000	0.542	3.049	0.026	0.039
whaleObs	32	5080948	South	J22	8	2004	5	8	10	11	52	53133.424919	1	Forage	563	-1813	498896	5366629	-2.750	0.500	2.795	0.016	0.000
whaleObs	33	5081307	South	J1	53	2004	5	8	13	10	52	53133.549213	No	Rest	6202	2585	502994	5360762	0.000	0.000	0.000	0.000	0.000
whaleObs	33	5081307	South	J1	53	2004	5	8	13	11	6	53133.549387	No	Rest	6198	2594	503003	5360766	0.600	0.267	0.657	0.044	46.046
whaleObs	33	5081307	South	J1	53	2004	5	8	13	11	27	53133.549618	No	Rest	6268	2641	503047	5360693	2.200	-3.650	4.262	0.212	4.606
whaleObs	33	5081307	South	J1	53	2004	5	8	13	11	54	53133.549942	No	Rest	6305	2676	503079	5360654	1.143	-1.393	1.802	0.089	37.233
whaleObs	33	5081307	South	J1	53	2004	5	8	13	12	21	53133.550243	No	Rest	6299	2692	503096	5360659	0.654	0.192	0.682	0.064	4.659
whaleObs	33	5081307	South	J1	53	2004	5	8	13	12	45	53133.550532	No	Rest	6293	2705	503109	5360665	0.520	0.240	0.573	0.006	41.307
whaleObs	33	5081307	South	J1	53	2004	5	8	13	16	31	53133.553137	No	Rest	6569	2967	503356	5360375	1.098	-1.289	1.693	0.007	14.300
whaleObs	33	5081307	South	J1	53	2004	5	8	13	19	51	53133.555463	No	Rest	6686	3275	503657	5360242	1.498	-0.662	1.637	0.004	47.404
whaleObs	33	5081307	South	J1	53	2004	5	8	13	20	31	53133.555926	No	Rest	6603	3314	503701	5360323	1.100	2.025	2.304	0.068	40.947
whaleObs	33	5081307	South	J1	53	2004	5	8	13	21	25	53133.556551	No	Rest	6618	3412	503798	5360302	1.796	-0.389	1.838	0.047	1.941
whaleObs	33	5081307	South	J1	53	2004	5	8	13	24	25	53133.558623	No	Rest	6713	3834	504214	5360185	2.324	-0.654	2.414	0.003	67.586
whaleObs	33	5081307	South	J1	53	2004	5	8	13	24	40	53133.558796	No	Rest	6610	3798	504184	5360290	-2.000	7.000	7.280	0.586	30.461
whaleObs	33	5081307	South	J1	53	2004	5	8	13	25	3	53133.559074	No	Rest	6578	3822	504209	5360321	1.042	1.292	1.659	0.270	5.985
whaleObs	33	5081307	South	J1	53	2004	5	8	13	28	3	53133.561146	No	Rest	6381	4031	504428	5360507	1.223	1.039	1.605	0.002	36.413
whaleObs	33	5081307	South	J1	53	2004	5	8	13	28	27	53133.561424	No	Rest	6409	4100	504496	5360475	2.833	-1.333	3.131	0.119	21.171
whaleObs	33	5081307	South	J1	53	2004	5	8	13	28	51	53133.561713	No	Rest	6395	4148	504544	5360486	1.920	0.440	1.970	0.080	31.332
whaleObs	33	5081307	South	J1	53	2004	5	8	13	29	13	53133.561968	No	Rest	6350	4162	504561	5360531	0.773	2.045	2.187	0.090	40.291
whaleObs	33	5081307	South	J1	53	2004	5	8	13	32	50	53133.564479	No	Rest	6351	4572	504970	5360508	1.885	-0.106	1.888	0.011	2.386
whaleObs	33	5081307	South	J1	53	2004	5	8	13	36	50	53133.567245	No	Rest	6320	4997	505396	5360516	1.782	0.033	1.783	0.001	19.490
whaleObs	33	5081307	South	J1	53	2004	5	8	13	37	8	53133.567454	No	Rest	6300	5022	505422	5360535	1.444	1.056	1.789	0.060	20.677
whaleObs	33	5081307	South	J1	53	2004	5	8	13	40	39	53133.569907	No	Rest	6285	5454	505854	5360527	2.038	-0.038	2.038	0.006	61.897
whaleObs	33	5081307	South	J1	53	2004	5	8	13	41	7	53133.570220	No	Rest	6164	5401	505808	5360651	-1.704	4.593	4.898	0.220	82.666
whaleObs	33	5081307	South	J1	53	2004	5	8	13	41	29	53133.570475	No	Rest	6260	5538	505939	5360547	5.955	-4.727	7.603	0.548	22.789
whaleObs	33	5081307	South	J1	53	2004	5	8	13	44	48	53133.572778	No	Rest	6223	5914	506317	5360564	1.899	0.085	1.901	0.032	0.000
whaleObs	34	5090751	North	J27	13	2004	5	9	7	53	8	53134.328565	No	Forage	726	475	489366	5372074	0.000	0.000	0.000	0.000	0.000
whaleObs	34	5090751	North	J27	13	2004	5	9	7	53	28	53134.328808	No	Forage	708	454	489364	5372102	-0.095	1.333	1.337	0.064	19.449
whaleObs	34	5090751	North	J27	13	2004	5	9	7	53	43	53134.328970	No	Forage	706	434	489351	5372118	-0.929	1.143	1.473	0.061	2.962
whaleObs	34	5090751	North	J27	13	2004	5	9	7	57	35	53134.331667	No	Forage	663	217	489228	5372302	-0.528	0.790	0.950	0.002	16.990
whaleObs	34	5090751	North	J27	13	2004	5	9	7	57	54	53134.331875	No	Forage	639	190	489226	5372338	-0.111	2.000	2.003	0.071	25.809
whaleObs	34	5090751	North	J27	13	2004	5	9	7	58	9	53134.332049	No	Forage	641	164	489206	5372355	-1.333	1.133	1.750	0.100	20.615
whaleObs	34	5090751	North	J27	13	2004	5	9	7	58	29	53134.332280	No	Forage	626	140	489200	5372382	-0.300	1.350	1.383	0.053	83.723
whaleObs	34	5090751	North	J27	13	2004	5	9	7	58	40	53134.332419	No	Forage	691	1313	489984	5371506	65.333	-73.000	97.967	8.265	99.934
whaleObs	34	5090751	North	J27	13	2004	5	9	8	1	26	53134.334329	No	Forage	617	-78	489052	5372543	-5.648	6.285	8.450	0.645	29.587
whaleObs	34	5090751	North	J27	13	2004	5	9	8	1	50	53134.334606	No	Forage	600	-89	489056	5372563	0.167	0.833	0.850	0.332	43.395
whaleObs	34	5090751	North	J27	13	2004	5	9	8	2	19	53134.334942	No	Forage	611	-117	489028	5372575	-0.966	0.414	1.050	0.042	8.590
whaleObs	34	5090751	North	J27	13	2004	5	9	8	2	30	53134.335069	No	Forage	613	-136	489013	5372587	-1.364	1.091	1.746	0.071	18.281
whaleObs	34	5090751	North	J27	13	2004	5	9	8	3	3	53134.335451	No	Forage	596	-170	489001	5372623	-0.364	1.091	1.150	0.030	12.943
whaleObs	34	5090751	North	J27	13	2004	5	9	8	6	27	53134.337824	No	Forage	577	-504	488778	5372873	-1.088	1.220	1.634	0.004	0.402
whaleObs	34	5090751	North	J27	13	2004	5	9	8	6	43	53134.338009	No	Forage	575	-535	488758	5372896	-1.250	1.438	1.905	0.017	6.816
whaleObs	34	5090751	North	J27	13	2004	5	9	8	6	59	53134.338194	No	Forage	565	-569	488741	5372927	-1.063	1.938	2.210	0.033	0.444
whaleObs	34	5090751	North	J27	13	2004	5	9	8	7	13	53134.338345	No	Forage	556	-602	488724	5372957	-1.308	2.308	2.652	0.034	1.361
whaleObs	34	5090751	North	J27	13	2004	5	9	8	10	2	53134.340301	No	Forage	474	-956	488531	5373266	-1.142	1.828	2.156	0.003	12.288
whaleObs	34	5090751	North	J27	13	2004	5	9	8	10	18	53134.340486	No	Forage	489	-1049	488455	5373321	-4.750	3.438	5.863	0.247	3.923
whaleObs	34	5090751	North	J27	13	2004	5	9	8	10	35	53134.340683	No	Forage	490	-1088	488426	5373348	-1.706	1.588	2.331	0.210	16.495
whaleObs	34	5090751	North	J27	13	2004	5	9	8	10	51	53134.340880	No	Forage	475	-1118	488416	5373380	-0.588	1.882	1.972	0.068	23.137
whaleObs	34	5090751	North	J27	13	2004	5	9	8	15	55	53134.344387	No	Forage	540	-1382	488183	5373520	-0.769	0.462	0.897	0.005	13.606
whaleObs	34	5090751	North	J27	13	2004	5	9	8	16	5	53134.344502	No	Forage	537	-1401	488172	5373536	-1.100	1.600	1.942	0.119	3.449
whaleObs	34	5090751	North	J27	13	2004	5	9	8	16	16	53134.344641	No	Forage	532	-1415	488165	5373549	-0.583	1.083	1.230	0.061	0.224
whaleObs	34	5090751	North	J27	13	2004	5	9	8	16	27	53134.344769	No	Forage	527	-1433	488156	5373566	-0.818	1.545	1.749	0.047	13.460
whaleObs	34	5090751	North	J27	13	2004	5	9	8	16	43	53134.344954	No	Forage	529	-1456	488138	5373580	-1.125	0.875	1.425	0.046	13.363
whaleObs	34	5090751	North	J27	13	2004	5	9	8	16	56	53134.345093	No	Forage	525	-1472	488130	5373595	-0.667	1.250	1.417	0.049	1.964
whaleObs	34	5090751	North	J27	13	2004	5	9	8	17	7	53134.345231	No	Forage	521	-1487	488122	5373608	-0.667	1.083	1.272	0.014	5.974
whaleObs	34	5090751	North	J27	13	2004	5	9	8	17	24	53134.345428	No	Forage	512	-1507	488114	5373629	-0.471	1.235	1.322	0.015	0.000
whaleObs	34	5090751	North	J27	13	2004	5	9	8	17	42	53134.345637	No	Forage	503	-1528	488106	5373650	-0.444	1.167	1.248	0.004	0.526
whaleObs	34	5090751	North	J27	13	2004	5	9	8	17	56	53134.345799	No	Forage	494	-1548	488098	5373670	-0.571	1.429	1.539	0.021	0.203
whaleObs	34	5090751	North	J27	13	2004	5	9	8	18	14	53134.346007	No	Forage	483	-1574	488087	5373697	-0.611	1.500	1.620	0.005	2.910
whaleObs	34	5090751	North	J27	13	2004	5	9	8	18	33	53134.346227	No	Forage	472	-1596	488080	5373720	-0.368	1.211	1.265	0.020	7.798
whaleObs	34	5090751	North	J27	13	2004	5	9	8	18	47	53134.346377	No	Forage	466	-1619	488068	5373740	-0.923	1.538	1.794	0.050	8.634
whaleObs	34	5090751	North	J27	13	2004	5	9	8	19	3	53134.346563	No	Forage	451	-1644	488060	5373769	-0.500	1.813	1.880	0.032	26.509
whaleObs	34	5090751	North	J27	13	2004	5	9	8	20	53	53134.347836	No	Forage	478	-1727	487983	5373808	-0.700	0.355	0.785	0.013	12.196
whaleObs	34	5090751	North	J27	13	2004	5	9	8	21	7	53134.347998	No	Forage	477	-1737	487976	5373816	-0.500	0.571	0.759	0.021	2.100
whaleObs	34	5090751	North	J27	13	2004	5	9	8	21	22	53134.348171	No	Forage	474	-1758	487963	5373833	-0.867	1.133	1.427	0.045	0.000
